,country,year,sex,age,suicides_no,population
858,91,2007,2,3,126,3120162
859,91,2007,2,5,108,3033008
860,91,2007,2,4,155,4601874
861,91,2007,2,6,31,1161794
862,91,2007,1,1,45,3530454
863,91,2007,2,1,34,3414627
864,91,2008,1,6,208,646185
865,91,2008,1,2,625,3410092
866,91,2008,1,5,463,2630686
867,91,2008,1,3,531,3172743
868,91,2008,1,4,582,4496672
869,91,2008,2,2,180,3319037
870,91,2008,2,4,173,4660022
871,91,2008,2,5,108,3088727
872,91,2008,2,6,36,1188016
873,91,2008,2,3,94,3159967
874,91,2008,1,1,39,3539110
875,91,2008,2,1,20,3422263
876,91,2009,1,6,177,653486
877,91,2009,1,2,609,3436265
878,91,2009,1,5,434,2683502
879,91,2009,1,3,504,3210244
880,91,2009,1,4,542,4566645
881,91,2009,2,2,164,3342385
882,91,2009,2,5,112,3148915
883,91,2009,2,3,105,3189773
884,91,2009,2,4,150,4726814
885,91,2009,2,6,25,1211934
886,91,2009,1,1,34,3553154
887,91,2009,2,1,28,3434884
888,91,2010,1,6,206,657096
889,91,2010,1,2,683,3455127
890,91,2010,1,3,485,3237957
891,91,2010,1,5,397,2740656
892,91,2010,1,4,573,4648068
893,91,2010,2,2,150,3358103
894,91,2010,2,4,162,4804030
895,91,2010,2,3,101,3210247
896,91,2010,2,5,99,3212253
897,91,2010,2,6,34,1234182
898,91,2010,1,1,33,3570316
899,91,2010,2,1,20,3450419
900,91,2011,1,6,178,674738
901,91,2011,1,2,693,3471151
902,91,2011,1,3,510,3258804
903,91,2011,1,5,416,2788575
904,91,2011,1,4,504,4738525
905,91,2011,2,2,172,3372659
906,91,2011,2,4,157,4893085
907,91,2011,2,3,102,3224774
908,91,2011,2,5,93,3268753
909,91,2011,2,6,30,1260121
910,91,2011,2,1,29,3472180
911,91,2011,1,1,28,3592374
912,91,2012,1,6,225,688560
913,91,2012,1,2,745,3480902
914,91,2012,1,3,616,3268154
915,91,2012,1,5,451,2839783
916,91,2012,1,4,554,4841057
917,91,2012,2,2,204,3380770
918,91,2012,2,4,164,4993138
919,91,2012,2,5,108,3328463
920,91,2012,2,3,102,3228400
921,91,2012,2,6,33,1282726
922,91,2012,1,1,29,3615254
923,91,2012,2,1,17,3494571
924,91,2013,1,6,168,699046
925,91,2013,1,2,696,3486661
926,91,2013,1,3,499,3271373
927,91,2013,1,5,398,2894129
928,91,2013,1,4,604,4950850
929,91,2013,2,2,167,3384642
930,91,2013,2,3,102,3226464
931,91,2013,2,4,157,5099167
932,91,2013,2,5,102,3390673
933,91,2013,2,6,29,1303352
934,91,2013,2,1,32,3515742
935,91,2013,1,1,33,3637026
936,91,2014,1,6,192,706897
937,91,2014,1,2,738,3492454
938,91,2014,1,3,531,3276955
939,91,2014,1,5,405,2951616
940,91,2014,1,4,644,5060862
941,91,2014,2,2,204,3388324
942,91,2014,2,4,196,5203634
943,91,2014,2,3,118,3227239
944,91,2014,2,5,109,3454994
945,91,2014,2,6,25,1323654
946,91,2014,2,1,35,3533961
947,91,2014,1,1,34,3655965
948,91,2015,1,6,245,712691
949,91,2015,1,2,656,3500580
950,91,2015,1,5,431,3011963
951,91,2015,1,3,465,3289927
952,91,2015,1,4,633,5166179
953,91,2015,2,2,153,3394201
954,91,2015,2,5,125,3520779
955,91,2015,2,3,114,3235582
956,91,2015,2,4,166,5301368
957,91,2015,2,6,27,1344980
958,91,2015,1,1,39,3672155
959,91,2015,2,1,19,3549219
960,1,1990,1,4,25,332700
961,1,1990,1,6,2,26900
962,1,1990,1,5,11,183800
963,1,1990,1,3,16,307100
964,1,1990,2,4,15,358000
965,1,1990,1,2,10,272500
966,1,1990,2,5,6,224100
967,1,1990,2,6,1,48900
968,1,1990,2,3,4,320700
969,1,1990,2,2,3,258500
970,1,1990,2,1,0,316900
971,1,1990,1,1,0,333600
972,1,1991,1,6,5,28800
973,1,1991,1,3,20,313800
974,1,1991,2,5,11,247900
975,1,1991,1,5,9,203100
976,1,1991,1,4,14,348500
977,1,1991,2,6,2,52900
978,1,1991,2,4,9,396300
979,1,1991,1,2,6,295300
980,1,1991,2,3,4,342100
981,1,1991,2,2,0,286400
982,1,1991,2,1,0,349500
983,1,1991,1,1,0,366200
984,1,1992,1,6,3,28200
985,1,1992,1,5,15,215100
986,1,1992,1,4,22,360400
987,1,1992,1,3,15,312600
988,1,1992,2,5,10,263400
989,1,1992,2,6,2,53400
990,1,1992,1,2,9,300300
991,1,1992,2,4,6,410800
992,1,1992,2,2,1,290100
993,1,1992,2,3,0,340900
994,1,1992,2,1,0,358200
995,1,1992,1,1,0,375300
996,1,1993,2,6,6,53100
997,1,1993,1,5,20,226400
998,1,1993,1,6,2,28400
999,1,1993,1,4,25,371900
1000,1,1993,1,3,17,305600
1001,1,1993,2,5,14,276100
1002,1,1993,1,2,7,304800
1003,1,1993,2,3,6,335900
1004,1,1993,2,4,6,424000
1005,1,1993,2,2,3,293900
1006,1,1993,2,1,0,364200
1007,1,1993,1,1,0,382300
1008,1,1994,1,6,7,28200
1009,1,1994,2,6,5,51700
1010,1,1994,1,5,20,235500
1011,1,1994,1,4,31,382500
1012,1,1994,2,5,18,286000
1013,1,1994,1,3,10,297000
1014,1,1994,1,2,6,308300
1015,1,1994,2,4,7,437100
1016,1,1994,2,2,4,297600
1017,1,1994,1,1,2,385400
1018,1,1994,2,3,1,326200
1019,1,1994,2,1,1,367000
1020,1,1995,1,5,29,242300
1021,1,1995,1,4,32,395200
1022,1,1995,1,3,21,289500
1023,1,1995,1,6,2,28000
1024,1,1995,2,6,2,51400
1025,1,1995,2,5,11,295200
1026,1,1995,2,3,11,313300
1027,1,1995,1,2,10,313600
1028,1,1995,2,4,8,453600
1029,1,1995,2,2,3,303200
1030,1,1995,1,1,1,388200
1031,1,1995,2,1,0,369700
1032,1,1996,1,6,3,27900
1033,1,1996,1,5,18,246200
1034,1,1996,1,4,24,409800
1035,1,1996,1,3,13,284300
1036,1,1996,2,5,12,301900
1037,1,1996,2,4,7,471200
1038,1,1996,1,2,4,320000
1039,1,1996,2,3,3,301500
1040,1,1996,2,2,1,310200
1041,1,1996,2,1,1,371900
1042,1,1996,1,1,1,390300
1043,1,1996,2,6,0,51100
1044,1,1997,1,5,21,246200
1045,1,1997,1,4,26,426000
1046,1,1997,2,6,3,51400
1047,1,1997,1,6,1,28500
1048,1,1997,1,3,9,282000
1049,1,1997,2,5,8,304400
1050,1,1997,1,2,4,327300
1051,1,1997,2,4,3,489900
1052,1,1997,2,3,1,294200
1053,1,1997,1,1,1,389500
1054,1,1997,2,2,0,316500
1055,1,1997,2,1,0,370800
1056,1,1998,1,6,2,29600
1057,1,1998,1,5,16,243300
1058,1,1998,1,4,20,445000
1059,1,1998,1,3,6,280200
1060,1,1998,2,5,6,302000
1061,1,1998,2,6,1,53100
1062,1,1998,2,4,9,509800
1063,1,1998,1,2,4,335100
1064,1,1998,2,3,1,289300
1065,1,1998,2,1,1,364600
1066,1,1998,2,2,0,322300
1067,1,1998,1,1,0,383700
1068,1,1999,1,5,15,238100
1069,1,1999,2,6,3,56800
1070,1,1999,1,4,22,464300
1071,1,1999,2,5,9,296800
1072,1,1999,1,3,6,279800
1073,1,1999,1,2,6,344000
1074,1,1999,2,4,4,530700
1075,1,1999,2,3,2,284300
1076,1,1999,2,2,0,329700
1077,1,1999,2,1,0,352300
1078,1,1999,1,1,0,371600
1079,1,1999,1,6,0,32300
1080,1,2000,1,6,4,37600
1081,1,2000,2,6,5,66500
1082,1,2000,1,5,14,234300
1083,1,2000,1,4,18,481100
1084,1,2000,1,3,5,283300
1085,1,2000,1,2,6,358000
1086,1,2000,2,3,4,280400
1087,1,2000,2,5,4,292700
1088,1,2000,2,4,1,555300
1089,1,2000,2,2,0,341100
1090,1,2000,2,1,0,328000
1091,1,2000,1,1,0,348200
1092,1,2001,1,5,17,227605
1093,1,2001,1,6,3,40190
1094,1,2001,2,6,4,66283
1095,1,2001,1,4,19,493922
1096,1,2001,2,5,4,289601
1097,1,2001,1,2,4,361248
1098,1,2001,1,1,3,337767
1099,1,2001,1,3,2,284346
1100,1,2001,2,4,3,563626
1101,1,2001,2,3,1,279953
1102,1,2001,2,2,0,346468
1103,1,2001,2,1,0,319507
1104,1,2002,1,6,3,29067
1105,1,2002,1,5,19,196525
1106,1,2002,1,3,12,206403
1107,1,2002,1,4,22,418464
1108,1,2002,2,6,1,58553
1109,1,2002,1,2,5,293350
1110,1,2002,2,4,6,469992
1111,1,2002,2,5,3,251856
1112,1,2002,2,3,1,222943
1113,1,2002,1,1,1,294209
1114,1,2002,2,2,1,294739
1115,1,2002,2,1,0,278743
1116,1,2003,1,6,3,32495
1117,1,2003,1,5,14,194165
1118,1,2003,1,4,21,423001
1119,1,2003,2,6,3,62935
1120,1,2003,1,3,10,210715
1121,1,2003,2,5,3,249909
1122,1,2003,2,4,3,473959
1123,1,2003,1,1,1,283952
1124,1,2003,1,2,1,300902
1125,1,2003,2,2,0,300080
1126,1,2003,2,3,0,225313
1127,1,2003,2,1,0,266940
1128,1,2006,1,6,6,48123
1129,1,2006,1,5,21,184526
1130,1,2006,1,4,17,367346
1131,1,2006,1,2,10,276127
1132,1,2006,2,5,8,238745
1133,1,2006,1,3,6,188382
1134,1,2006,2,6,2,78684
1135,1,2006,2,4,5,450477
1136,1,2006,2,3,2,215884
1137,1,2006,1,1,1,221941
1138,1,2006,2,2,0,290966
1139,1,2006,2,1,0,203195
1140,1,2007,1,6,7,49296
1141,1,2007,1,5,13,185290
1142,1,2007,1,4,19,362189
1143,1,2007,2,5,8,240998
1144,1,2007,1,2,7,272188
1145,1,2007,1,3,4,191561
1146,1,2007,2,4,8,444817
1147,1,2007,2,6,1,79210
1148,1,2007,2,2,3,288510
1149,1,2007,1,1,1,210620
1150,1,2007,2,3,0,220144
1151,1,2007,2,1,0,190490
1152,1,2008,1,6,7,46886
1153,1,2008,1,5,18,198978
1154,1,2008,1,4,11,429649
1155,1,2008,2,4,10,477501
1156,1,2008,2,5,5,260264
1157,1,2008,1,3,4,250190
1158,1,2008,1,2,3,317794
1159,1,2008,2,3,2,254728
1160,1,2008,2,1,1,198065
1161,1,2008,1,1,1,220896
1162,1,2008,2,2,1,309009
1163,1,2008,2,6,0,81431
1164,1,2009,1,6,8,50759
1165,1,2009,1,5,11,189632
1166,1,2009,1,4,17,351694
1167,1,2009,1,2,5,259772
1168,1,2009,2,6,1,79728
1169,1,2009,2,5,3,248767
1170,1,2009,1,3,2,198646
1171,1,2009,2,3,2,230582
1172,1,2009,2,4,3,433390
1173,1,2009,2,2,1,278535
1174,1,2009,2,1,0,172560
1175,1,2009,1,1,0,195630
1176,1,2010,1,6,6,52333
1177,1,2010,1,5,13,193100
1178,1,2010,1,3,10,202936
1179,1,2010,1,4,15,346739
1180,1,2010,1,2,8,252152
1181,1,2010,2,5,7,253182
1182,1,2010,2,6,2,81770
1183,1,2010,2,1,2,167142
1184,1,2010,2,4,5,427571
1185,1,2010,1,1,2,191722
1186,1,2010,2,2,2,270727
1187,1,2010,2,3,1,236851
1188,1,2011,2,6,6,86643
1189,1,2011,1,4,23,341199
1190,1,2011,1,5,11,194982
1191,1,2011,1,3,8,209914
1192,1,2011,1,6,2,55565
1193,1,2011,1,2,7,245227
1194,1,2011,2,2,4,259823
1195,1,2011,2,5,3,256541
1196,1,2011,2,4,3,422179
1197,1,2011,2,3,0,244912
1198,1,2011,2,1,0,164004
1199,1,2011,1,1,0,189377
1200,1,2012,1,6,5,56598
1201,1,2012,1,4,26,376743
1202,1,2012,1,5,11,212482
1203,1,2012,1,3,11,245443
1204,1,2012,2,6,3,91237
1205,1,2012,1,2,5,255119
1206,1,2012,2,4,7,428953
1207,1,2012,2,3,4,259768
1208,1,2012,2,5,4,273394
1209,1,2012,2,2,2,255088
1210,1,2012,1,1,1,192409
1211,1,2012,2,1,0,167066
1212,1,2013,1,6,7,58640
1213,1,2013,2,6,6,95093
1214,1,2013,1,5,11,218063
1215,1,2013,2,5,11,280566
1216,1,2013,1,3,9,250487
1217,1,2013,1,4,13,370440
1218,1,2013,2,4,6,423841
1219,1,2013,1,2,2,243687
1220,1,2013,1,1,1,193754
1221,1,2013,2,2,1,242386
1222,1,2013,2,3,0,265616
1223,1,2013,2,1,0,168091
1224,1,2014,1,6,9,60108
1225,1,2014,2,6,6,98118
1226,1,2014,1,5,12,224430
1227,1,2014,1,4,13,363362
1228,1,2014,1,3,6,253461
1229,1,2014,2,5,4,288822
1230,1,2014,1,2,3,230760
1231,1,2014,2,2,2,227895
1232,1,2014,2,1,1,171332
1233,1,2014,2,4,2,417829
1234,1,2014,2,3,0,269937
1235,1,2014,1,1,0,196975
1236,1,2015,1,6,12,61355
1237,1,2015,1,5,16,231213
1238,1,2015,2,6,5,100754
1239,1,2015,1,4,15,356715
1240,1,2015,1,3,10,255540
1241,1,2015,2,5,5,297936
1242,1,2015,2,2,3,212010
1243,1,2015,2,4,4,412360
1244,1,2015,1,2,2,216876
1245,1,2015,2,3,2,274108
1246,1,2015,2,1,0,175417
1247,1,2015,1,1,0,201051
1248,1,2016,1,6,12,61956
1249,1,2016,1,5,16,237813
1250,1,2016,1,4,16,350633
1251,1,2016,1,2,5,202220
1252,1,2016,2,6,2,102414
1253,1,2016,2,5,6,308349
1254,1,2016,1,3,4,255665
1255,1,2016,2,4,3,408109
1256,1,2016,2,3,2,277452
1257,1,2016,2,2,1,195422
1258,13,1995,1,6,2,889
1259,13,1995,1,3,4,7520
1260,13,1995,1,5,1,4558
1261,13,1995,1,4,1,11895
1262,13,1995,2,2,0,5138
1263,13,1995,2,3,0,7439
1264,13,1995,2,4,0,12391
1265,13,1995,2,1,0,5906
1266,13,1995,2,5,0,5160
1267,13,1995,2,6,0,1295
1268,13,1995,1,2,0,5227
1269,13,1995,1,1,0,6163
1270,13,1999,1,3,4,7031
1271,13,1999,1,2,2,5428
1272,13,1999,1,4,3,13807
1273,13,1999,2,2,0,5563
1274,13,1999,2,3,0,7411
1275,13,1999,2,4,0,14951
1276,13,1999,2,1,0,6784
1277,13,1999,2,5,0,6192
1278,13,1999,2,6,0,1475
1279,13,1999,1,1,0,6923
1280,13,1999,1,5,0,5395
1281,13,1999,1,6,0,974
1282,13,2000,2,6,2,1499
1283,13,2000,1,6,1,989
1284,13,2000,1,3,3,6828
1285,13,2000,1,4,2,14228
1286,13,2000,2,4,2,15624
1287,13,2000,2,2,0,5675
1288,13,2000,2,3,0,7347
1289,13,2000,2,1,0,6974
1290,13,2000,2,5,0,6487
1291,13,2000,1,2,0,5514
1292,13,2000,1,1,0,7111
1293,13,2000,1,5,0,5612
1294,13,2001,1,4,4,14663
1295,13,2001,2,2,0,5897
1296,13,2001,2,3,0,7290
1297,13,2001,2,4,0,16210
1298,13,2001,2,1,0,7181
1299,13,2001,2,5,0,6793
1300,13,2001,2,6,0,1519
1301,13,2001,1,2,0,5712
1302,13,2001,1,3,0,6638
1303,13,2001,1,1,0,7263
1304,13,2001,1,5,0,5846
1305,13,2001,1,6,0,1033
1306,13,2002,1,5,4,6116
1307,13,2002,1,3,2,6459
1308,13,2002,1,2,1,5938
1309,13,2002,1,4,2,15082
1310,13,2002,2,2,0,6151
1311,13,2002,2,3,0,7233
1312,13,2002,2,4,0,16782
1313,13,2002,2,1,0,7374
1314,13,2002,2,5,0,7128
1315,13,2002,2,6,0,1545
1316,13,2002,1,1,0,7406
1317,13,2002,1,6,0,1070
1318,13,2003,1,4,2,15463
1319,13,2003,2,2,0,6412
1320,13,2003,2,3,0,7173
1321,13,2003,2,4,0,17314
1322,13,2003,2,1,0,7527
1323,13,2003,2,5,0,7479
1324,13,2003,2,6,0,1580
1325,13,2003,1,2,0,6176
1326,13,2003,1,3,0,6299
1327,13,2003,1,1,0,7525
1328,13,2003,1,5,0,6402
1329,13,2003,1,6,0,1107
1330,13,2004,1,6,1,1136
1331,13,2004,1,5,3,6702
1332,13,2004,1,3,1,6164
1333,13,2004,2,2,1,6650
1334,13,2004,1,4,2,15784
1335,13,2004,2,3,0,7102
1336,13,2004,2,4,0,17769
1337,13,2004,2,1,0,7610
1338,13,2004,2,5,0,7820
1339,13,2004,2,6,0,1616
1340,13,2004,1,2,0,6395
1341,13,2004,1,1,0,7587
1342,13,2005,1,5,2,6989
1343,13,2005,1,4,3,16011
1344,13,2005,2,2,1,6843
1345,13,2005,2,3,1,7004
1346,13,2005,2,5,1,8137
1347,13,2005,2,4,2,18117
1348,13,2005,2,1,0,7604
1349,13,2005,2,6,0,1654
1350,13,2005,1,2,0,6576
1351,13,2005,1,3,0,6051
1352,13,2005,1,1,0,7577
1353,13,2005,1,6,0,1165
1354,13,2006,1,3,4,5994
1355,13,2006,1,4,3,16086
1356,13,2006,2,4,2,18297
1357,13,2006,2,2,0,6736
1358,13,2006,2,3,0,6928
1359,13,2006,2,1,0,7507
1360,13,2006,2,5,0,8553
1361,13,2006,2,6,0,1772
1362,13,2006,1,2,0,6519
1363,13,2006,1,1,0,7575
1364,13,2006,1,5,0,7316
1365,13,2006,1,6,0,1225
1366,13,2007,1,3,2,5935
1367,13,2007,1,4,3,16040
1368,13,2007,1,2,1,6440
1369,13,2007,1,5,1,7641
1370,13,2007,2,5,1,8952
1371,13,2007,2,2,0,6548
1372,13,2007,2,3,0,6847
1373,13,2007,2,4,0,18313
1374,13,2007,2,1,0,7391
1375,13,2007,2,6,0,1890
1376,13,2007,1,1,0,7537
1377,13,2007,1,6,0,1280
1378,13,2008,1,3,1,5849
1379,13,2008,1,5,1,7959
1380,13,2008,1,4,1,15912
1381,13,2008,2,4,1,18191
1382,13,2008,2,2,0,6335
1383,13,2008,2,3,0,6757
1384,13,2008,2,1,0,7269
1385,13,2008,2,5,0,9341
1386,13,2008,2,6,0,2007
1387,13,2008,1,2,0,6385
1388,13,2008,1,1,0,7476
1389,13,2008,1,6,0,1333
1390,13,2009,1,3,1,5729
1391,13,2009,1,4,2,15734
1392,13,2009,1,5,1,8291
1393,13,2009,2,2,0,6152
1394,13,2009,2,3,0,6646
1395,13,2009,2,4,0,18003
1396,13,2009,2,1,0,7178
1397,13,2009,2,5,0,9744
1398,13,2009,2,6,0,2131
1399,13,2009,1,2,0,6380
1400,13,2009,1,1,0,7420
1401,13,2009,1,6,0,1387
1402,13,2010,1,4,4,15543
1403,13,2010,1,5,2,8660
1404,13,2010,2,5,1,10186
1405,13,2010,2,2,0,6031
1406,13,2010,2,3,0,6488
1407,13,2010,2,4,0,17826
1408,13,2010,2,1,0,7148
1409,13,2010,2,6,0,2264
1410,13,2010,1,2,0,6437
1411,13,2010,1,3,0,5568
1412,13,2010,1,1,0,7414
1413,13,2010,1,6,0,1441
1414,13,2011,1,5,3,8940
1415,13,2011,1,4,3,15388
1416,13,2011,2,3,1,6264
1417,13,2011,1,2,1,6706
1418,13,2011,2,5,1,10536
1419,13,2011,2,2,0,6272
1420,13,2011,2,4,0,17691
1421,13,2011,2,1,0,7064
1422,13,2011,2,6,0,2358
1423,13,2011,1,3,0,5440
1424,13,2011,1,1,0,7324
1425,13,2011,1,6,0,1505
1426,27,1985,1,6,67,219000
1427,27,1985,1,3,357,1299100
1428,27,1985,1,5,282,1177400
1429,27,1985,1,2,315,1355800
1430,27,1985,1,4,411,1906800
1431,27,1985,2,6,36,382900
1432,27,1985,2,5,109,1286900
1433,27,1985,2,4,143,1832700
1434,27,1985,2,2,69,1304000
1435,27,1985,2,3,64,1275900
1436,27,1985,2,1,4,1231400
1437,27,1985,1,1,4,1290600
1438,27,1986,1,6,89,233700
1439,27,1986,1,3,367,1317500
1440,27,1986,1,5,324,1211800
1441,27,1986,1,4,487,1972000
1442,27,1986,1,2,296,1369000
1443,27,1986,2,4,169,1888100
1444,27,1986,2,5,105,1306500
1445,27,1986,2,3,88,1300200
1446,27,1986,2,2,77,1315000
1447,27,1986,2,6,23,405000
1448,27,1986,1,1,18,1277100
1449,27,1986,2,1,1,1213900
1450,27,1987,1,6,111,244800
1451,27,1987,1,3,374,1345900
1452,27,1987,1,4,554,2031000
1453,27,1987,1,5,328,1227000
1454,27,1987,1,2,354,1383900
1455,27,1987,2,6,38,421200
1456,27,1987,2,5,110,1318600
1457,27,1987,2,4,145,1950500
1458,27,1987,2,2,73,1329700
1459,27,1987,2,3,70,1327700
1460,27,1987,1,1,6,1264900
1461,27,1987,2,1,1,1201300
1462,27,1988,1,6,93,256400
1463,27,1988,1,3,398,1375100
1464,27,1988,1,2,366,1395800
1465,27,1988,1,5,317,1240700
1466,27,1988,1,4,532,2097100
1467,27,1988,2,6,40,438100
1468,27,1988,2,3,106,1354700
1469,27,1988,2,4,157,2019000
1470,27,1988,2,5,103,1330200
1471,27,1988,2,2,53,1340300
1472,27,1988,1,1,6,1264700
1473,27,1988,2,1,1,1200000
1474,27,1989,1,6,91,266900
1475,27,1989,1,3,406,1399000
1476,27,1989,1,2,353,1399300
1477,27,1989,1,5,309,1255100
1478,27,1989,1,4,475,2156900
1479,27,1989,2,5,124,1340300
1480,27,1989,2,6,31,451800
1481,27,1989,2,3,87,1383800
1482,27,1989,2,4,130,2086700
1483,27,1989,2,2,51,1349700
1484,27,1989,1,1,8,1273300
1485,27,1989,2,1,1,1207800
1486,27,1990,1,6,87,276900
1487,27,1990,1,3,418,1415000
1488,27,1990,1,2,374,1405900
1489,27,1990,1,5,325,1266400
1490,27,1990,1,4,549,2220600
1491,27,1990,2,6,37,465600
1492,27,1990,2,3,109,1401200
1493,27,1990,2,5,98,1349000
1494,27,1990,2,4,136,2154800
1495,27,1990,2,2,64,1354800
1496,27,1990,1,1,5,1281300
1497,27,1990,2,1,0,1215500
1498,27,1991,1,6,114,287600
1499,27,1991,1,3,427,1416500
1500,27,1991,1,4,631,2279600
1501,27,1991,1,2,354,1405900
1502,27,1991,1,5,273,1282700
1503,27,1991,2,6,39,480900
1504,27,1991,2,4,169,2219100
1505,27,1991,2,5,96,1362200
1506,27,1991,2,3,91,1408900
1507,27,1991,2,2,84,1354900
1508,27,1991,1,1,7,1290700
1509,27,1991,2,1,3,1223100
1510,27,1992,1,6,87,298600
1511,27,1992,1,3,407,1417200
1512,27,1992,1,2,384,1405300
1513,27,1992,1,5,325,1299600
1514,27,1992,1,4,579,2336200
1515,27,1992,2,6,45,497100
1516,27,1992,2,5,102,1376100
1517,27,1992,2,3,96,1412600
1518,27,1992,2,4,144,2280900
1519,27,1992,2,2,76,1351300
1520,27,1992,1,1,4,1298000
1521,27,1992,2,1,2,1230600
1522,27,1993,1,6,95,307700
1523,27,1993,1,3,392,1413500
1524,27,1993,1,2,332,1401500
1525,27,1993,1,5,293,1320700
1526,27,1993,1,4,523,2389000
1527,27,1993,2,4,161,2340600
1528,27,1993,2,6,34,510500
1529,27,1993,2,3,76,1409500
1530,27,1993,2,5,75,1392400
1531,27,1993,2,2,50,1344900
1532,27,1993,1,1,5,1303300
1533,27,1993,2,1,2,1236400
1534,27,1994,1,6,100,315900
1535,27,1994,1,3,426,1414900
1536,27,1994,1,2,377,1396400
1537,27,1994,1,4,648,2441200
1538,27,1994,1,5,311,1345000
1539,27,1994,2,4,162,2400300
1540,27,1994,2,6,33,522900
1541,27,1994,2,3,88,1411500
1542,27,1994,2,5,79,1411700
1543,27,1994,2,2,55,1336300
1544,27,1994,1,1,3,1310100
1545,27,1994,2,1,1,1243200
1546,27,1995,1,3,440,1421100
1547,27,1995,1,6,88,328300
1548,27,1995,1,4,587,2507400
1549,27,1995,1,2,318,1374600
1550,27,1995,1,5,274,1366600
1551,27,1995,2,4,180,2472200
1552,27,1995,2,3,91,1417500
1553,27,1995,2,2,81,1321300
1554,27,1995,2,5,79,1430300
1555,27,1995,2,6,28,539200
1556,27,1995,1,1,4,1326300
1557,27,1995,2,1,0,1261500
1558,27,1996,1,6,122,346100
1559,27,1996,1,3,471,1431200
1560,27,1996,1,2,366,1364200
1561,27,1996,1,4,669,2574500
1562,27,1996,1,5,330,1387200
1563,27,1996,2,4,182,2545300
1564,27,1996,2,3,98,1431400
1565,27,1996,2,5,86,1445900
1566,27,1996,2,6,28,563200
1567,27,1996,2,2,59,1311800
1568,27,1996,1,1,8,1339500
1569,27,1996,2,1,7,1274800
1570,27,1997,1,3,529,1436732
1571,27,1997,1,6,123,362657
1572,27,1997,1,2,408,1343245
1573,27,1997,1,4,717,2632245
1574,27,1997,1,5,305,1415672
1575,27,1997,2,4,219,2614291
1576,27,1997,2,3,109,1441724
1577,27,1997,2,6,40,585676
1578,27,1997,2,2,86,1293106
1579,27,1997,2,5,96,1465721
1580,27,1997,2,1,7,1283025
1581,27,1997,1,1,7,1347206
1582,27,1998,1,3,579,1434140
1583,27,1998,1,4,773,2687916
1584,27,1998,1,2,353,1330598
1585,27,1998,1,6,96,379719
1586,27,1998,1,5,301,1444867
1587,27,1998,2,3,109,1443163
1588,27,1998,2,4,202,2680955
1589,27,1998,2,6,40,607609
1590,27,1998,2,2,81,1280391
1591,27,1998,2,5,90,1486036
1592,27,1998,1,1,6,1355317
1593,27,1998,2,1,2,1291019
1594,27,1999,1,3,511,1431712
1595,27,1999,1,6,119,397612
1596,27,1999,1,4,741,2733238
1597,27,1999,1,2,303,1326531
1598,27,1999,1,5,315,1482441
1599,27,1999,2,3,117,1443911
1600,27,1999,2,4,201,2735588
1601,27,1999,2,2,70,1277560
1602,27,1999,2,5,74,1516348
1603,27,1999,2,6,21,630042
1604,27,1999,1,1,10,1366184
1605,27,1999,2,1,6,1300535
1606,27,2000,1,3,466,1430700
1607,27,2000,1,6,115,416077
1608,27,2000,1,4,745,2769752
1609,27,2000,1,2,271,1333011
1610,27,2000,1,5,281,1522620
1611,27,2000,2,3,106,1445332
1612,27,2000,2,4,200,2782583
1613,27,2000,2,2,78,1285283
1614,27,2000,2,5,87,1549060
1615,27,2000,2,6,33,652895
1616,27,2000,1,1,8,1377301
1617,27,2000,2,1,1,1309796
1618,27,2001,1,3,489,1427829
1619,27,2001,1,4,752,2803465
1620,27,2001,1,6,115,437528
1621,27,2001,1,2,280,1351444
1622,27,2001,1,5,296,1566014
1623,27,2001,2,4,226,2827367
1624,27,2001,2,3,109,1445867
1625,27,2001,2,6,39,677113
1626,27,2001,2,5,81,1585702
1627,27,2001,2,2,63,1303713
1628,27,2001,2,1,4,1317968
1629,27,2001,1,1,4,1386873
1630,27,2002,1,3,452,1433165
1631,27,2002,1,4,744,2820596
1632,27,2002,1,6,101,456942
1633,27,2002,1,2,246,1372770
1634,27,2002,1,5,266,1626692
1635,27,2002,2,4,213,2845525
1636,27,2002,2,3,103,1444148
1637,27,2002,2,5,92,1643643
1638,27,2002,2,6,36,696793
1639,27,2002,2,2,58,1316527
1640,27,2002,2,1,4,1321845
1641,27,2002,1,1,4,1391412
1642,27,2003,1,3,394,1437607
1643,27,2003,1,4,654,2840522
1644,27,2003,1,6,103,476387
1645,27,2003,1,2,243,1394989
1646,27,2003,1,5,284,1681943
1647,27,2003,2,3,106,1444160
1648,27,2003,2,4,195,2868971
1649,27,2003,2,5,91,1697104
1650,27,2003,2,2,48,1333189
1651,27,2003,2,6,24,716236
1652,27,2003,2,1,7,1323202
1653,27,2003,1,1,7,1393719
1654,27,2004,1,3,386,1441319
1655,27,2004,1,6,126,489016
1656,27,2004,1,4,655,2868425
1657,27,2004,1,5,293,1721736
1658,27,2004,1,2,205,1420482
1659,27,2004,2,4,183,2902618
1660,27,2004,2,3,82,1446557
1661,27,2004,2,6,40,726532
1662,27,2004,2,2,67,1364452
1663,27,2004,2,5,69,1741477
1664,27,2004,1,1,7,1402222
1665,27,2004,2,1,1,1329715
1666,27,2006,1,4,686,2894571
1667,27,2006,1,6,114,506926
1668,27,2006,1,3,277,1442942
1669,27,2006,1,5,309,1772439
1670,27,2006,1,2,230,1446866
